version,file_name,matched_id,modality,detection,start,end,length,valid_length,relative_start,relative_length
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,32,33,2,90,0.35555555555555557,0.022222222222222223
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,36,36,1,90,0.4,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,38,38,1,90,0.4222222222222222,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,42,43,2,90,0.4666666666666667,0.022222222222222223
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,45,45,1,90,0.5,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,51,52,2,90,0.5666666666666667,0.022222222222222223
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,55,57,3,90,0.6111111111111112,0.03333333333333333
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,59,61,3,90,0.6555555555555556,0.03333333333333333
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,69,69,1,90,0.7666666666666667,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,71,71,1,90,0.7888888888888889,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,73,73,1,90,0.8111111111111111,0.011111111111111112
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,75,77,3,90,0.8333333333333334,0.03333333333333333
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,79,80,2,90,0.8777777777777778,0.022222222222222223
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,85,86,2,90,0.9444444444444444,0.022222222222222223
unaligned,unaligned_version_29.pkl,,audio,heuristic_internal_zeros,88,88,1,90,0.9777777777777777,0.011111111111111112
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,1,1,1,68,0.014705882352941176,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,5,5,1,68,0.07352941176470588,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,9,13,5,68,0.1323529411764706,0.07352941176470588
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,15,16,2,68,0.22058823529411764,0.029411764705882353
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,28,28,1,68,0.4117647058823529,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,35,35,1,68,0.5147058823529411,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,39,39,1,68,0.5735294117647058,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,44,44,1,68,0.6470588235294118,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,50,50,1,68,0.7352941176470589,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,52,52,1,68,0.7647058823529411,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,54,55,2,68,0.7941176470588235,0.029411764705882353
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,59,59,1,68,0.8676470588235294,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,61,61,1,68,0.8970588235294118,0.014705882352941176
unaligned,unaligned_version_29.pkl,,vision,heuristic_internal_zeros,66,66,1,68,0.9705882352941176,0.014705882352941176
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,4,4,1,122,0.03278688524590164,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,8,9,2,122,0.06557377049180328,0.01639344262295082
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,16,17,2,122,0.13114754098360656,0.01639344262295082
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,20,20,1,122,0.16393442622950818,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,22,22,1,122,0.18032786885245902,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,24,24,1,122,0.19672131147540983,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,27,29,3,122,0.22131147540983606,0.02459016393442623
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,31,31,1,122,0.2540983606557377,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,34,34,1,122,0.2786885245901639,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,49,50,2,122,0.4016393442622951,0.01639344262295082
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,52,52,1,122,0.4262295081967213,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,55,55,1,122,0.45081967213114754,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,62,62,1,122,0.5081967213114754,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,67,67,1,122,0.5491803278688525,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,69,69,1,122,0.5655737704918032,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,71,72,2,122,0.5819672131147541,0.01639344262295082
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,74,74,1,122,0.6065573770491803,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,76,76,1,122,0.6229508196721312,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,82,82,1,122,0.6721311475409836,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,87,87,1,122,0.7131147540983607,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,95,95,1,122,0.7786885245901639,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,103,105,3,122,0.8442622950819673,0.02459016393442623
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,111,111,1,122,0.9098360655737705,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,113,113,1,122,0.9262295081967213,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,116,116,1,122,0.9508196721311475,0.00819672131147541
unaligned,unaligned_version_30.pkl,,audio,heuristic_internal_zeros,120,120,1,122,0.9836065573770492,0.00819672131147541
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,0,1,2,74,0.0,0.02702702702702703
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,6,6,1,74,0.08108108108108109,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,13,13,1,74,0.17567567567567569,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,16,16,1,74,0.21621621621621623,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,21,22,2,74,0.28378378378378377,0.02702702702702703
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,27,28,2,74,0.36486486486486486,0.02702702702702703
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,35,35,1,74,0.47297297297297297,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,37,40,4,74,0.5,0.05405405405405406
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,44,44,1,74,0.5945945945945946,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,48,49,2,74,0.6486486486486487,0.02702702702702703
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,52,54,3,74,0.7027027027027027,0.04054054054054054
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,60,60,1,74,0.8108108108108109,0.013513513513513514
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,66,68,3,74,0.8918918918918919,0.04054054054054054
unaligned,unaligned_version_30.pkl,,vision,heuristic_internal_zeros,70,70,1,74,0.9459459459459459,0.013513513513513514
